row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,202406251749_PMA_dbgi_mapp_bk_blk_post01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post03.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre03.mzML Peak area,202406251749_PMA_dbgi_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_003179_01_01.mzML Peak area,202406251749_PMA_dbgi_003140_01_01.mzML Peak area,202406251749_PMA_dbgi_003180_01_01.mzML Peak area,202406251749_PMA_dbgi_003214_01_01.mzML Peak area,202406251749_PMA_dbgi_003187_01_01.mzML Peak area,202406251749_PMA_dbgi_003151_01_01.mzML Peak area,202406251749_PMA_dbgi_003164_01_01.mzML Peak area,202406251749_PMA_dbgi_003101_01_01.mzML Peak area,202406251749_PMA_dbgi_003154_01_01.mzML Peak area,202406251749_PMA_dbgi_003155_01_01.mzML Peak area,202406251749_PMA_dbgi_003223_01_01.mzML Peak area,202406251749_PMA_dbgi_003198_01_01.mzML Peak area,202406251749_PMA_dbgi_003185_01_01.mzML Peak area,202406251749_PMA_dbgi_003196_01_01.mzML Peak area,
140,147.06516081517296,0.6345573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284561.88,0,0,15875.769,0,0,0,
141,180.08664286514144,0.6350415,,,,,,,,,,,12680.484,13680.299,14323.296,12364.15,13452.076,13741.128,0,175644.22,518616.94,533176.56,313060.7,627915.5,229622.23,400055.53,559604.1,369610.84,432908.62,299599.2,445369.47,540202.3,613688.7,
142,147.07642047640385,0.6352529,,,,,,,,,,,0,0,0,0,0,0,0,0,87318.2,123462.07,199792.58,186574.78,105617.46,16287.488,10296.75,181942.02,42297.914,0,20980.848,13664.434,24839.29,
143,203.05263353565192,0.63530606,,,,,,,,,,,151308.31,155958.19,163382.77,151030.22,151871.89,157016.94,0,173522.27,254196.81,347006.66,170048.66,393079.5,129078.29,268256.78,276946.12,171406.17,178986.81,97560.16,259131.95,279344.28,157804.62,
144,306.0485437354042,0.6378309,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65489.65,0,0,0,0,0,
145,233.04192331322344,0.638307,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9466.351,0,0,134473.92,
146,230.9901593559621,0.6385479,,,,,,,,,,,0,0,0,0,0,0,0,162047.5,421889.16,81780.92,0,0,43288.387,101156.6,128647.77,0,260697.62,210221.34,156719.97,198171.38,46749.277,
147,296.0575274724961,0.6387453,,,,,,,,,,,0,0,0,0,0,0,0,24155.006,0,10728.143,0,0,0,31353.982,0,0,0,0,56604.816,12449.115,0,
148,129.05469803289225,0.64005417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296917.0,0,0,25128.531,0,0,0,
149,193.07066741047433,0.6405113,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,23381.44,49502.203,44365.902,0,184637.22,0,23562.838,308860.12,0,12473.287,12846.449,
150,255.09710702237186,0.64102685,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,55264.074,112831.79,0,0,0,225887.05,26734.35,0,0,0,141393.98,
151,337.0893805288804,0.641407,,,,,,,,,,,0,0,0,0,0,0,0,0,14535.907,0,0,10812.619,20316.305,28273.09,114914.39,0,41345.133,36192.035,0,27759.857,85520.14,
152,214.09212422591892,0.6415411,,,,,,,,,,,0,0,0,0,0,0,0,0,55604.453,0,0,0,0,0,0,0,0,0,0,0,0,
153,146.11770603294016,0.64278233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2245731.0,0,0,0,0,0,0,0,0,0,0,0,
154,147.12083773798392,0.64278233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,160644.55,0,0,0,0,0,0,0,0,0,0,0,
155,146.09243494733235,0.64314455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39364.527,0,0,0,0,0,0,
156,165.0757671843006,0.64314455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505191.84,0,0,0,0,0,0,
157,206.02603106424326,0.64331937,,,,,,,,,,,0,0,0,0,0,0,0,28639.268,0,0,0,0,0,16937.646,0,0,0,0,47272.8,7474.059,0,
158,210.94058454933793,0.644033,,,,,,,,,,,0,0,0,0,0,0,0,0,0,132067.3,72770.984,0,0,0,0,35032.145,0,0,0,0,0,
159,330.1392953302327,0.646347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,13792.9795,18248.719,0,32426.334,0,121343.28,22921.262,0,0,55120.605,
160,163.05994228798406,0.6469758,,,,,,,,,,,0,0,0,0,0,0,0,16920.262,34463.164,27297.3,29215.03,60437.688,22036.453,37281.027,55268.58,31410.727,96822.3,132097.98,43391.875,74957.734,164939.5,
161,145.04956537114418,0.64701444,,,,,,,,,,,0,0,0,0,0,0,0,63750.45,168580.95,156098.16,121679.13,228876.06,95699.12,153785.34,214420.86,127970.63,281989.8,382736.66,165023.31,248080.92,459408.84,
162,343.12336580221347,0.6471535,,,,,,,,,,,0,0,0,0,0,0,0,17326.912,34826.734,19526.918,35653.17,53990.094,29572.906,36799.945,10650.889,32929.46,155136.66,266273.06,45596.64,91280.76,208244.89,
163,176.09173777798162,0.6471975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,228912.52,0,0,0,6712.046,0,0,0,0,0,0,
164,184.07326607728555,0.6475471,,,,,,,,,,,0,0,0,0,0,0,0,12244.257,22411.719,0,28838.34,90916.47,22977.107,0,0,0,11665.797,32158.63,17678.094,15289.328,71490.64,
165,360.1499912116147,0.64846224,,,,,,,,,,,9377.432,10714.309,12987.951,9685.764,11708.217,11931.358,0,413544.5,732270.06,451536.12,707251.0,1071185.8,599637.0,739362.06,307625.8,643251.2,2381542.0,3770586.2,854726.9,1544732.6,3048702.8,
166,177.02325243888367,0.6487514,,,,,,,,,,,0,0,0,0,0,0,0,0,6508.5293,73659.055,0,0,14314.217,68357.23,0,0,0,0,0,0,0,
167,148.09676110729538,0.6502086,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188248.9,0,0,0,0,
168,353.03906128296626,0.6511351,,,,,,,,,,,0,0,0,0,0,0,0,0,12453.761,137410.69,0,26509.703,26503.732,146073.25,0,0,0,0,11572.985,0,0,
169,203.0038752862731,0.6521101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,69788.664,0,0,0,0,0,0,0,0,
170,136.06191648410362,0.6521976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,36822.863,334860.44,144434.94,243415.84,109636.516,1613762.1,0,34576.125,24213.49,0,0,
171,127.03917177252103,0.6526018,,,,,,,,,,,0,0,0,0,0,0,0,71007.05,207241.06,170363.88,159941.58,238649.5,145147.5,161500.03,214835.89,151943.34,387714.97,481847.4,180589.23,318550.0,561249.4,
172,179.0550548821892,0.65286183,,,,,,,,,,,0,0,0,0,0,0,0,0,86701.31,0,0,0,0,0,0,0,0,0,0,0,0,
173,515.0923383510647,0.6530393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,49265.785,0,18617.137,26973.84,111882.44,0,0,0,0,9322.6875,0,0,
174,499.11431687066994,0.65392965,,,,,,,,,,,0,0,0,0,0,0,0,0,6251.89,0,0,0,0,34840.156,0,0,0,0,0,34899.2,0,
175,210.0971558002958,0.654326,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10885.808,22220.451,26607.713,44374.914,0,162553.9,0,27567.361,245725.9,0,18400.059,30872.758,
176,258.0496913091208,0.65532434,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17592.924,59207.184,0,0,0,0,0,0,0,
177,192.15955193631382,0.65805984,,,,,,,,,,,0,0,0,0,0,0,148890.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,160.0968107308027,0.6593286,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,330563.0,19071.549,0,0,0,0,0,0,0,0,0,
179,335.0742836145737,0.65991753,,,,,,,,,,,0,0,0,0,0,0,0,18167.264,0,0,0,0,19730.42,19783.166,26631.543,15087.964,70643.234,0,16675.26,0,67339.695,
180,365.1054251136376,0.6606414,,,,,,,,,,,13893.45,15777.219,17877.693,14279.053,14576.199,15271.01,0,123125.75,211322.05,134287.75,173807.89,338976.8,170519.5,284619.25,84842.1,154504.36,633896.3,882745.9,257297.16,523878.2,702852.1,
181,325.11282859539955,0.663262,,,,,,,,,,,0,0,0,0,0,0,0,72071.47,129926.82,81696.61,127187.766,195591.14,101650.43,131882.72,59761.13,114909.4,421493.06,635367.9,157108.86,278875.1,552467.9,
182,259.0812493757557,0.6633047,,,,,,,,,,,0,0,0,0,0,0,0,12309.766,28056.38,15336.027,27213.607,37824.094,21655.988,25252.42,0,21829.182,107613.414,139622.75,31547.734,59408.234,119709.805,
183,133.04968516929634,0.66394925,,,,,,,,,,,0,0,0,0,0,0,0,0,35561.85,0,0,0,0,0,0,0,0,0,0,0,0,
184,189.15974940013962,0.66395485,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15993.752,0,31799.135,76680.24,0,0,49376.055,0,0,0,0,0,
185,258.109108716405,0.66685665,,,,,,,,,,,0,0,0,0,0,0,0,0,16931.553,0,40769.055,24301.178,64919.688,0,0,0,16438.166,52680.543,0,14119.552,49884.79,
186,289.0916104622157,0.66753393,,,,,,,,,,,0,0,0,0,0,0,0,26547.795,51398.207,30781.762,54282.887,78240.56,39829.016,49264.055,26075.771,45982.105,166505.38,266480.56,63316.613,116326.67,213867.45,
187,307.1019447961408,0.6682118,,,,,,,,,,,0,0,0,0,0,0,0,0,12268.282,0,0,18551.13,10180.351,12506.694,0,0,42617.36,69835.76,14686.423,29651.281,57321.23,
188,139.05827171928362,0.6713619,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108103.54,0,0,0,0,0,
189,174.1125432743011,0.671925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8204.064,94808.26,0,18974.39,0,0,700221.56,0,0,0,0,0,
190,215.0514511930995,0.6728557,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7702.392,54922.777,0,0,57996.434,0,0,0,
191,213.06359522179199,0.6780146,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87174.6,0,0,
192,256.0816105446607,0.6782103,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16994.305,6089.4917,32451.365,0,32188.525,0,413570.38,0,21143.771,0,28838.162,0,
193,242.08696179537932,0.6841695,,,,,,,,,,,0,0,0,0,0,0,0,35887.77,38925.746,42986.13,52431.88,0,39200.5,56964.566,44592.805,161344.39,103627.15,73845.266,147354.47,50071.543,61325.184,
194,138.05502858300733,0.68530536,,,,,,,,,,,0,0,0,0,0,0,0,0,1110030.5,40962.875,1017630.44,2283673.5,3904060.5,353121.88,23417.893,1598881.1,78065.05,262970.5,359285.47,2147609.0,21863.715,
195,189.03938238788223,0.68568796,,,,,,,,,,,0,0,0,0,0,0,0,0,17665.86,19536.352,0,0,0,27493.559,0,83294.96,56743.344,42315.98,124545.77,26518.334,0,
196,146.16518888997481,0.6936663,,,,,,,,,,,0,0,0,0,0,0,0,0,0,300076.75,0,0,16370.41,121649.8,0,0,0,0,0,0,0,
197,242.9903130136203,0.6988817,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19570.05,0,0,0,0,0,0,
198,221.12835526898417,0.7005808,,,,,,,,,,,0,0,0,0,0,0,0,64346.773,0,0,0,0,0,0,0,0,0,0,0,0,0,
199,244.11140899256355,0.7049296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69213.91,0,
200,388.1808048298096,0.7102559,,,,,,,,,,,0,0,0,0,0,0,0,0,9660.023,0,0,0,0,17818.998,0,0,48231.613,102443.7,0,36363.84,55970.08,
201,124.03952952330258,0.7179074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91248.164,0,0,0,0,0,
202,195.0862539251824,0.7303431,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56944.043,
203,247.0424972653621,0.7310177,,,,,,,,,,,0,0,0,0,0,0,0,12007.823,0,26138.672,14614.703,0,12817.409,61704.94,30280.1,57309.254,51135.652,29863.463,144109.06,22972.455,0,
204,291.01960635905016,0.73177564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,56891.047,20399.016,0,40485.598,20588.146,0,0,0,0,0,0,0,
205,135.0441955068685,0.73295134,,,,,,,,,,,0,0,0,0,0,0,0,85749.85,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,136.0619190905162,0.7385422,,,,,,,,,,,0,0,0,0,0,0,0,0,35384.99,0,0,0,0,0,0,0,0,0,0,49107.383,0,
207,321.9618187149537,0.74365544,,,,,,,,,,,0,0,0,0,0,0,0,0,19699.686,102386.35,26184.715,0,49561.668,12478.694,0,21133.654,0,0,0,0,0,
208,306.99728157246363,0.7487922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,161894.06,0,0,0,72820.875,0,0,0,0,0,0,0,
209,157.01081346718524,0.7511136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45156.68,15859.22,0,0,0,0,0,0,0,0,0,0,
210,157.01317952726689,0.7512903,,,,,,,,,,,0,0,0,0,0,0,0,0,51036.5,0,0,0,0,0,0,0,0,0,0,0,0,
211,212.11273339073082,0.7534034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438250.0,
212,217.06818443668993,0.7534034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123743.94,
213,150.07748357942518,0.7542249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,51118.74,0,0,33620.387,0,0,0,0,0,
214,130.08639619333889,0.75464696,,,,,,,,,,,0,0,0,0,0,0,0,0,36411.508,0,0,0,303863.03,0,0,0,27544.71,0,0,0,12884.271,
215,203.00384431657778,0.77581936,,,,,,,,,,,0,0,0,0,0,0,0,0,28373.635,0,0,0,0,65591.31,0,0,31743.797,0,0,36391.98,0,
216,324.05913363535285,0.7764819,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55488.973,0,0,0,0,0,
217,152.07070521621137,0.77849185,,,,,,,,,,,0,0,0,0,0,0,0,9736440.0,0,0,0,0,0,0,0,0,0,0,8362.025,0,0,
218,134.0601833582981,0.78024894,,,,,,,,,,,0,0,0,0,0,0,0,109088.65,0,0,0,0,0,0,0,0,0,0,0,0,0,
219,210.06084530224416,0.7849012,,,,,,,,,,,0,0,0,0,0,0,0,149881.1,490733.8,81081.4,195069.17,144224.86,452242.72,131291.48,220109.84,400763.62,449717.3,379897.56,316567.44,538722.3,269996.47,
220,192.04987030918113,0.79064274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137909.03,
221,212.97945866556597,0.79064274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83747.55,
222,307.07950499848346,0.7931882,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32486.66,0,22326.143,10189.953,20649.176,19594.986,0,8041.8955,68146.38,0,29868.037,38272.93,
223,335.074179240015,0.79410225,,,,,,,,,,,0,0,0,0,0,0,0,0,18673.139,28344.375,0,0,26161.664,0,0,21965.047,132279.3,60740.48,22058.6,49229.902,126364.21,
224,192.1595382968507,0.79473174,,,,,,,,,,,0,0,0,0,0,0,145289.61,0,0,0,0,0,0,0,0,60343.004,0,0,0,0,0,
225,330.1183543288219,0.79560155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800.737,85427.3,
226,166.08630566102585,0.79580134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,18468.1,89952.39,0,0,0,0,0,0,0,0,
227,218.9814235976203,0.79853857,,,,,,,,,,,0,0,0,0,0,0,0,0,0,71038.18,0,0,0,121211.336,0,0,0,0,0,0,0,
228,155.08932634143753,0.80161333,,,,,,,,,,,0,0,0,0,0,0,0,30726.385,0,0,0,0,0,0,0,0,0,0,0,0,0,
229,137.0596648457884,0.8022113,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9557.164,40968.586,51063.824,0,27090.428,0,0,389047.72,0,0,
230,314.1444854079708,0.80716294,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25847.852,0,15462.161,0,94394.08,25475.062,0,19464.467,74368.75,
231,261.0580512027169,0.81125253,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35676.51,25579.06,36739.02,31673.557,19350.232,87379.62,0,0,
232,275.05267317389263,0.8145948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46558.97,0,0,0,0,
233,154.0862575578822,0.81803703,,,,,,,,,,,0,0,0,0,0,0,0,439567.38,0,0,0,0,15555.172,20423.58,0,0,0,0,175964.89,0,0,
234,175.02374367447445,0.8193799,,,,,,,,,,,0,0,0,0,0,0,0,0,84833.79,0,14734.469,0,43185.363,0,0,39649.035,24185.94,23956.23,0,38494.2,31872.57,
235,304.0793441071487,0.81966215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,42948.625,0,0,0,0,0,0,0,0,0,
236,230.99022962647777,0.8201839,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,176623.38,63736.25,169065.25,0,0,337502.2,0,0,0,0,121801.055,
237,215.01621211876468,0.8210384,,,,,,,,,,,0,0,0,0,0,0,0,12126.295,170638.83,0,39212.457,27942.006,130739.56,0,30535.129,95800.93,67815.81,45219.047,36813.457,111932.56,42569.562,
238,193.03440327426756,0.8215967,,,,,,,,,,,0,0,0,0,0,0,0,0,61243.027,0,8055.6387,0,33657.973,0,0,29188.867,13400.314,0,0,27759.299,11092.42,
239,284.1340237598863,0.82182926,,,,,,,,,,,0,0,0,0,0,0,0,67881.74,53911.4,61841.41,0,38516.332,44734.234,204994.36,56345.02,143991.36,145656.66,111305.15,418978.9,94063.95,80258.18,
240,242.98237508507384,0.82979137,,,,,,,,,,,0,0,0,0,0,0,0,0,31934.707,0,0,11199.66,35648.04,0,0,14406.594,16174.909,14203.649,11010.175,33338.047,9749.955,
241,330.05981149337447,0.8420975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9725.064,0,0,0,0,145930.98,0,0,0,0,0,
242,277.0322339586881,0.842626,,,,,,,,,,,0,0,0,0,0,0,0,76980.586,74383.56,110969.055,131150.52,9779.74,27393.033,137670.38,124498.43,301331.8,146596.17,102991.4,336479.66,35026.246,55407.47,
243,170.08124194345024,0.8439563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75097.34,0,0,14601.68,41168.793,0,0,
244,256.1024259276526,0.84437746,,,,,,,,,,,0,0,0,0,0,0,0,13419.56,0,0,0,0,0,61848.516,0,87548.97,0,0,117911.875,0,0,
245,188.0917956214471,0.8487953,,,,,,,,,,,0,0,0,0,0,0,0,7660.4077,0,0,0,36942.24,0,0,0,0,0,11214.501,0,11289.355,12541.781,
246,332.1339312079741,0.849153,,,,,,,,,,,0,0,0,0,0,0,0,15217.877,7357.8047,0,0,11305.718,0,83315.74,23911.703,0,0,208388.97,12053.85,56786.14,0,
247,263.01636150625825,0.84919834,,,,,,,,,,,0,0,0,0,0,0,0,64082.664,0,0,0,0,0,0,0,0,0,0,0,0,0,
248,270.11836271446924,0.84940886,,,,,,,,,,,0,0,0,0,0,0,0,13918.466,0,0,0,0,0,39881.074,0,0,0,0,72853.14,0,0,
249,198.14889572518706,0.85933423,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,178909.94,0,0,0,0,0,0,0,0,0,0,
250,162.07613709867692,0.8598597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,34246.723,0,11553.937,0,0,0,0,11408.556,0,0,
251,166.04996700679996,0.8642924,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,20476.049,37147.023,0,0,0,0,0,0,0,0,
252,221.12845962275003,0.86514086,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,30682.215,0,0,0,0,0,0,0,0,0,
253,245.005944793722,0.87012327,,,,,,,,,,,0,0,0,0,0,0,0,27862.408,18807.344,12729.724,9496.78,0,8694.375,17684.953,19859.566,21584.385,31066.852,27262.436,37325.41,10513.505,15459.272,
254,236.076424790892,0.8821221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62320.547,0,
255,228.96685683363938,0.8881602,,,,,,,,,,,0,0,0,0,0,0,0,88245.81,0,0,0,36043.34,0,70813.42,0,0,0,0,75694.33,0,0,
256,307.08313454873854,0.8986314,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,26337.865,0,0,0,0,138065.42,0,0,0,0,0,
257,189.03939426268138,0.9010208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22047.229,0,0,0,0,0,0,85203.25,
258,304.1179416471147,0.9021376,,,,,,,,,,,0,0,0,0,0,0,0,77474.84,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,256.13915492557095,0.9033717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13302.146,0,0,0,20291.072,10356.109,13336.11,24789.701,
260,185.00812595818525,0.90469855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16792.988,86272.99,
261,346.05480549719664,0.9052012,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15934.796,0,0,0,0,185001.4,0,0,0,0,0,
262,214.0023231240798,0.906827,,,,,,,,,,,0,0,0,0,0,0,0,27232.328,0,0,0,0,0,107646.56,0,0,0,0,25271.89,0,0,
263,284.1699434881873,0.91154486,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7618.5513,0,35502.094,0,0,0,19270.854,22391.043,21261.295,41739.547,
264,277.06830478604195,0.91294146,,,,,,,,,,,0,0,0,0,0,0,0,12769.081,22705.174,28572.41,0,26575.244,44492.32,71358.17,32818.184,30058.652,0,80548.555,58513.12,35655.62,78095.31,
265,182.08128280139536,0.91541576,,,,,,,,,,,0,0,0,0,0,0,0,17955.707,26353.986,18222.87,22957.555,52074.99,66080.195,10948.567,0,39868.71,42888.234,0,50614.332,9403.46,0,
266,321.09476659709014,0.92549473,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,11691.043,0,24694.082,38762.19,15269.871,48497.746,54612.02,0,0,52580.62,
267,176.01090527934548,0.93219835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,66444.055,0,0,0,0,0,0,0,0,0,0,
268,247.0578121982534,0.93961483,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50161.504,0,0,0,0,0,0,0,0,0,0,
269,219.02658617563475,0.94234645,,,,,,,,,,,0,0,0,0,0,0,0,263164.22,375614.12,0,0,0,0,0,0,0,0,0,0,0,0,
270,200.12820066212572,0.94458073,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248388.89,0,0,0,0,0,
271,265.0234020478845,0.95065606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,51112.0,0,0,0,0,0,0,0,0,0,42131.5,0,
272,176.09182182006543,0.9620696,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,36840.367,0,19303.111,0,0,0,0,0,0,0,
273,298.14969065137706,0.96256036,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35466.797,0,0,0,0,
274,171.02883133765755,0.9760567,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39453.33,0,0,30166.482,
275,303.10508759400165,0.9774915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45851.918,0,0,0,0,
276,188.05539662559548,0.9941252,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,26412.582,0,0,0,0,0,0,0,0,0,
277,138.09139298398867,1.0153487,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,28735.705,134549.84,0,0,30136.582,30179.938,0,24166.123,0,0,
278,121.06509062107575,1.022206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11870.653,28587.781,113038.445,563852.44,0,0,116250.33,104435.23,0,90729.55,0,0,
279,268.10402901064236,1.0293415,,,,,,,,,,,0,0,0,0,0,0,0,100278.7,132324.56,236787.47,346027.25,0,88158.31,0,0,0,155292.64,118349.57,202264.22,307199.88,215100.2,
280,350.1084327608995,1.0371839,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62706.32,0,0,0,
281,152.07067046949362,1.061356,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,56208.008,0,0,0,0,0,0,0,0,0,
282,132.10208315534385,1.1023878,,,,,,,,,,,0,0,0,0,0,0,0,0,129168.984,39853.82,91327.33,82613.07,121202.05,35225.926,0,83162.37,110800.76,0,79811.08,24724.967,14997.627,
283,322.05482869825187,1.107133,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,33496.01,0,0,0,0,95598.664,0,0,0,0,0,
284,284.0989817464744,1.1235558,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11827.837,44531.3,13231.521,0,0,0,179055.48,0,0,12776.538,0,0,
285,152.0567706613079,1.1275268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13084.56,0,0,0,0,62295.05,0,0,0,0,0,
286,164.07048739724826,1.1322132,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43174.227,0,0,
287,316.0793567685734,1.1473876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53787.586,0,0,0,0,0,
288,214.91768372197845,1.2380297,,,,,,,,,,,0,0,0,0,0,0,0,26282.633,0,15300.882,0,0,0,185401.7,0,0,0,0,57311.258,0,0,
289,249.04584943648513,1.2408406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60131.402,0,0,0,
290,232.9282234556532,1.2618575,,,,,,,,,,,0,0,0,0,0,0,0,9231.887,0,0,0,0,0,47533.734,0,0,0,0,0,0,0,
291,335.0739065548257,1.2711382,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118374.07,0,
292,352.0793276783272,1.2802995,,,,,,,,,,,0,0,0,0,0,0,0,26247.635,0,0,0,0,0,0,0,0,0,0,0,0,0,
293,422.1281041777781,1.2825752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,19361.002,0,0,0,0,0,0,0,0,0,
294,438.10212810779933,1.2825752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,101970.65,0,0,0,0,0,0,0,0,0,
295,345.08169684664296,1.2877756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96428.664,0,0,0,
296,251.06122839549008,1.2887877,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32842.008,0,0,0,0,0,0,
297,400.1462800740435,1.29505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,494403.62,0,0,0,0,0,0,0,0,0,
298,249.03633699805292,1.3002757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29760.447,0,0,0,
