cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
2191	314.13833623386745	3.805216	281	2191.0	NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide [IIN-based: Match]
2192	340.1189599827181	3.8056064	-1		
2193	540.1716666969174	3.8082068	148		
2194	457.2067279755154	3.8113496	301		
2195	218.2115962250166	3.8129015	154		
2196	321.1308981962228	3.815172	-1		
2197	382.1278701591231	3.815456	-1		
2198	299.14890558423093	3.8178427	98		
2199	540.2905058805924	3.8200762	105		
2200	342.17024133759594	3.8228126	13	2200.0	Isocorydine CollisionEnergy:102040
2201	174.18534535362673	3.824579	154		
2202	177.0547165021632	3.8287585	64	2202.0	ferulic acid CollisionEnergy:102040
2203	284.1280634252603	3.8287807	447	2203.0	36417-86-4
2204	245.08085453368392	3.8308551	-1		
2205	429.1158324128329	3.8308551	-1		
2206	392.1914961761613	3.8350618	32		
2207	208.1444700210299	3.8363	23		
2208	193.04963238443017	3.8380084	282		
2209	411.19901372561696	3.8379893	190		
2210	507.1135790588455	3.8434427	-1		
2211	422.2354831324191	3.8442843	-1		
2212	326.1389673179654	3.8459995	163		
2213	343.17357538874694	3.8459995	13		
2214	251.12806085840893	3.8487046	114		
2215	448.2180747862489	3.8487046	114		
2216	355.172635457146	3.8504176	111		
2217	525.1582287962514	3.8514662	-1		
2218	520.2027378853095	3.8584323	148		
2219	372.1804813086233	3.8592665	-1		
2220	368.1126713954525	3.86207	13	2220.0	Massbank:BML00750 (+)-Bicuculline
2221	147.04408076719372	3.862866	-1		
2222	295.1027154826249	3.86758	79		
2223	414.3371726134533	3.86758	67	2223.0	Massbank:NA002792 Solasodin|Solasodine
2224	457.1561123035894	3.86758	133		
2225	458.15962639452266	3.86758	133		
2226	525.2870968024849	3.86758	105		
2227	527.7635748446088	3.86758	-1		
2228	576.3905767156573	3.86758	67		
2229	1032.538902070096	3.86758	67		
2230	435.74692298412543	3.8719614	105		
2231	516.774286366028	3.8719614	105		
2232	459.2228062985672	3.873762	668		
2233	481.2046866331794	3.8790157	322		
2234	361.1645620826051	3.880169	78		
2235	354.1693484142372	3.8802452	111	2235.0	Massbank:PR310606 Protopine
2236	491.11863713223215	3.8815022	-1		
2237	513.100633859376	3.8815022	-1		
2238	165.0546697438064	3.8835657	35		
2239	309.09676849867844	3.8835657	35	2239.0	CHEBI:182999
2240	473.1444710421279	3.8835657	-1		
2241	490.17066232627815	3.8835657	35	2241.0	NCGC00384999-01_C24H24O10_2-({6-O-[(2E)-3-(4-Hydroxyphenyl)-2-propenoyl]-beta-D-glucopyranosyl}oxy)-3-phenylacrylic acid
2242	495.1262801514087	3.8835657	-1		
2243	492.2085774596055	3.8856852	-1		
2244	539.3016111854047	3.8879256	-1		
2245	547.3453960979027	3.8907914	-1		
2246	341.1580197490243	3.8935635	238		
2247	340.15458385031883	3.893757	238	2247.0	Massbank:PR300566 Nantenine
2248	397.1479226914389	3.8954973	-1		
2249	607.3197458144563	3.8978755	105		
2250	464.24917195856256	3.9051373	-1		
2251	499.2154720844728	3.9069066	-1		
2252	414.15458443855664	3.908197	13		
2253	455.2256573757931	3.9111333	-1		
2254	462.1396140336817	3.9129593	-1		
2255	441.1732767539443	3.914096	31		
2256	337.1762446357252	3.9150903	-1		
2257	436.217794277718	3.9160225	90		
2258	338.1963875094691	3.9235377	271		
2259	147.0441067080549	3.9266384	2		
2260	163.0389317618537	3.9266384	-1	2260.0	Spectral Match to Chicoric acid from NIST14
2261	445.1130935589418	3.9266384	571		
2262	545.329841270533	3.9266384	-1		
2263	449.0860928857615	3.9268029	22		
2264	867.3950694335139	3.929371	-1		
2265	211.1329145975569	3.931942	392		
2266	332.09205716009365	3.935511	192	2266.0	SANGUINARINE CollisionEnergy:102040
2267	189.0777351115324	3.9403467	545		
2268	312.1964860882497	3.9403467	-1		
2269	352.11839959680185	3.9403467	123		
2270	353.1211902358459	3.9403467	123		
2271	311.23715555855176	3.9430897	-1		
2272	332.1858978042175	3.9430897	26		
2273	253.10700275977769	3.9450161	264		
2274	415.159966461708	3.9450161	264		
2275	145.04962582266498	3.9462647	-1		
2276	163.06018021327992	3.9462647	57		
2277	241.07107280022063	3.9462647	360		
2278	259.0817324066965	3.9462647	360		
2279	295.1028219741156	3.9462647	79		
2280	312.1294162564567	3.9462647	79		
2281	416.35303839068393	3.9462647	67	2281.0	Tomatidine CollisionEnergy:102040
2282	436.7550399364079	3.9462647	105		
2283	451.7611978857321	3.9462647	105		
2284	457.15610448946273	3.9462647	79		
2285	474.1837325659781	3.9462647	-1		
2286	517.7823481603419	3.9462647	105		
2287	528.7715356329838	3.9462647	387		
2288	555.2965024675614	3.9462647	105		
2289	578.4063818769766	3.9462647	67		
2290	619.2088482726776	3.9462647	-1		
2291	1034.5549980663573	3.9462647	67	2291.0	Tomatine
2292	1035.0562130923286	3.9462647	67		
2293	321.07600322365886	3.9465861	200		
2294	326.17558631955944	3.9490764	238		
2295	368.1493421895767	3.9490764	661		
2296	540.7832679133917	3.9498177	105		
2297	698.411370945471	3.9530525	-1	2297.0	NCGC00385360-01
2298	476.249278479129	3.954675	707		
2299	314.1392026685401	3.9560196	281	2299.0	N-trans-Feruloyltyramine
2300	526.2943679622258	3.9569886	105		
2301	234.20653011820696	3.9598212	124		
2302	524.2492559423207	3.9617765	78		
2303	529.2046177460735	3.9617765	-1		
2304	181.12230300898267	3.962449	-1		
2305	594.3123044060621	3.962449	-1		
2306	599.2676348064177	3.962449	-1		
2307	459.2230597281652	3.9642727	668		
2308	235.20980600232363	3.966095	124		
2309	325.1130994924223	3.9690483	57	2309.0	Spectral Match to D-(+)-Cellobiose from NIST14
2310	421.2742046520467	3.9745147	9		
2311	439.28474929931417	3.9745147	9		
2312	659.3407157624954	3.9745147	-1		
2313	316.15495537119574	3.9782066	-1		
2314	454.1856787972288	3.9782066	-1		
2315	434.2751416858948	3.97828	-1		
2316	556.2755409596064	3.978269	149		
2317	561.2307530836307	3.978269	-1		
2318	149.13256167573977	3.978976	-1		
2319	462.3060876729864	3.978976	-1		
2320	457.2950026337787	3.9790626	-1		
2321	439.2304597954397	3.979418	-1		
2322	356.1494720245228	3.9898114	13	2322.0	tetrahydropalmatine
2323	541.7911268578713	3.9918318	105		
2324	544.2685340743233	3.9918318	-1		
2325	579.3893057196933	3.9918318	105		
2326	741.4420802269136	3.9918318	105		
2327	1065.548229158098	3.9918318	105		
2328	1100.584989035026	3.9918318	-1		
2329	1105.540039320109	3.9918318	-1		
2330	540.2444853866839	3.9932542	-1		
2331	522.291074932488	3.9948556	-1		
2332	527.2466188523903	3.9986463	-1		
2333	487.2150920213688	4.0021095	-1		
2334	547.3452048601266	4.003596	-1		
2335	163.0389817096447	4.008988	754		
2336	496.2753531482008	4.00929	127		
2337	612.3227422618404	4.00929	127		
2338	355.17268608514473	4.0112553	-1		
2339	368.19154425104057	4.015199	18		
2340	352.15278766171167	4.016248	123		
2341	353.15651884761087	4.016248	123		
2342	380.1490361284714	4.016248	107		
2343	441.2462381157298	4.017166	310		
2344	203.17955424609173	4.0191364	15	2344.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2345	239.20054840392103	4.0191364	4		
2346	323.1828737804243	4.0194774	-1		
2347	133.10134776805228	4.0202136	654		
2348	135.1169690035853	4.0202136	852	2348.0	CARVEOL CollisionEnergy:205060
2349	383.2429796152933	4.0202136	-1		
2350	401.2535126488529	4.0202136	-1		
2351	419.263956975767	4.0202136	4		
2352	161.13254955727774	4.0215397	58		
2353	143.10676823802046	4.023279	-1		
2354	348.16537561318086	4.0246167	-1		
2355	540.3096028182462	4.0266266	-1		
2356	503.1559176627704	4.0334263	-1		
2357	464.32187452236826	4.03641	-1		
2358	221.19005297188147	4.0375476	4		
2359	149.1325734511113	4.0402775	-1		
2360	366.1324695158594	4.040968	-1		
2361	336.12281320485783	4.043469	-1		
2362	462.3061733110692	4.0466037	-1		
2363	167.14308649966125	4.046896	36		
2364	478.19209187126216	4.048721	32		
2365	391.1363093917255	4.0510383	-1		
2366	309.0967813124587	4.0512085	-1	2366.0	CHEBI:182999
2367	340.21234944840137	4.0520287	271		
2368	439.2304833241628	4.052244	-1		
2369	511.2888032448554	4.0537515	105		
2370	513.7663058141188	4.0537515	-1		
2371	526.264813977964	4.059258	149		
2372	531.2201855812798	4.059258	-1		
2373	595.1449101813392	4.061493	193	2373.0	ReSpect:PT109250 Kaempferol-3-Glucoside-6''-p-coumaroyl|Kaem-3-Glc-6pp-p-Cou|Tiliroside|Tribuloside|kaempferol-3-O-(6-p-coumaroyl)-glucoside|Potengriffioside A|[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-
2374	545.3297358799048	4.065922	-1		
2375	1047.537316197971	4.0661983	-1	2375.0	NCGC00385395-01
2376	617.1265680559709	4.0664735	899		
2377	147.04402747923064	4.0673976	-1		
2378	344.1493252605849	4.068764	35		
2379	557.2357193160251	4.071808	-1		
2380	211.13304668788024	4.0764985	392		
2381	303.0498336977098	4.079375	97	2381.0	quercetin CollisionEnergy:102040
2382	579.3891716698478	4.085725	105		
2383	368.11258663088927	4.0863957	13	2383.0	(+)-Bicuculline CollisionEnergy:102040
2384	968.4523916119684	4.087796	309		
2385	973.4073974716732	4.087796	-1		
2386	219.1743810716937	4.0882297	4	2386.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene
2387	441.24606377795743	4.089109	310		
2388	436.2907952989134	4.089552	4		
2389	309.2226887211564	4.089753	9		
2390	327.2333598235042	4.089753	9		
2391	647.3797174116378	4.089753	-1		
2392	133.1013151409152	4.1051097	-1		
2393	193.15878450752305	4.1051097	404		
2394	309.0968077376801	4.1051097	35	2394.0	CHEBI:182999
2395	559.2515416470009	4.1051097	-1		
2396	247.1328832890264	4.1092114	-1	2396.0	ABSCISIC ACID CollisionEnergy:102040
2397	433.1130930868881	4.1100326	-1		
2398	430.207427933198	4.112102	-1	2398.0	SCHEMBL17767394
2399	903.4948319385768	4.11465	105	2399.0	Timosaponin Bii
2400	943.4873414838304	4.11465	-1		
2401	547.3089729451343	4.1147714	659		
2402	287.12531762604635	4.1158295	-1		
2403	310.2011791265966	4.1158295	-1		
2404	230.1899888542969	4.122956	-1		
2405	420.1802009081629	4.122956	253		
2406	389.1594676398327	4.131328	615		
2407	609.2307021475319	4.1329994	215		
2408	359.148952525926	4.135581	615		
2409	241.2036441633999	4.1401186	853		
2410	312.19535378143644	4.1409826	163		
2411	464.32190566436657	4.142273	-1		
2412	197.0808856682716	4.142733	483		
2413	540.2076203515828	4.143446	-1		
2414	430.1709908966493	4.145874	18		
2415	466.26491713397655	4.1478744	127	2415.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol
2416	545.1632157998532	4.1479964	-1		
2417	177.05467225008235	4.1524396	64		
2418	549.2309798738357	4.1524396	-1		
2419	501.1391755610375	4.1621604	-1		
2420	212.1645404712332	4.165987	84		
2421	292.22707254783006	4.165987	-1		
2422	373.3061534997858	4.165987	-1		
2423	350.23028335655886	4.1673946	215		
2424	368.1125631762033	4.1680284	13	2424.0	(+)-Bicuculline CollisionEnergy:102040
2425	439.2304730168883	4.17499	282		
2426	510.160924155409	4.1795793	-1		
2427	393.1883661227715	4.181947	413		
2428	595.1447778863965	4.183531	193	2428.0	ReSpect:PT108720 Tiliroside|Kaem-3-Glc-6pp-p-Cou|Kaempferol-3-Glucoside-6-p-coumaroyl|Tribuloside|kaempferol-3-O-(6-p-coumaroyl)-glucoside|Potengriffioside A|[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-ox
2429	617.1264926838647	4.183531	899		
2430	441.2460818445743	4.1838703	-1		
2431	611.2462776631477	4.186854	-1		
2432	424.2121160964907	4.187035	-1		
2433	545.3297429130209	4.1911297	-1		
2434	491.1185012643696	4.1919837	-1		
2435	221.190017760892	4.192711	4		
2436	382.128179359676	4.193251	107		
2437	547.308982894804	4.193579	-1		
2438	342.263952100247	4.194485	853	2438.0	TOFA
2439	203.1795160571236	4.1946635	15	2439.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2440	397.1493538364165	4.195629	-1		
2441	533.3014586450698	4.205513	105		
2442	487.2539672351377	4.216213	-1		
2443	522.2912513513636	4.216213	-1		
2444	527.2466671998861	4.216213	-1		
2445	466.2650868381699	4.218319	127	2445.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol
2446	383.1676355303039	4.2227006	-1		
2447	552.2804774575928	4.2274694	-1		
2448	557.2359001513054	4.2274694	25		
2449	647.3803126271538	4.2360396	-1		
2450	626.3383553782667	4.242424	127		
2451	471.2206918500563	4.2489686	-1		
2452	389.1594764550104	4.2519994	-1		
2453	374.19874585329353	4.2526646	271		
2454	359.14893348187564	4.2539864	615		
2455	540.2885758418109	4.2552147	429		
2456	609.2306631790248	4.2562613	215		
2457	309.2234727992776	4.261829	9		
2458	327.2339595232778	4.261829	9		
2459	391.304852903417	4.261829	-1		
2460	409.3130177406156	4.261829	-1		
2461	642.4255001269971	4.261829	-1		
2462	423.1993880641287	4.263713	253		
2463	518.2964330061093	4.2764564	105		
2464	753.4054734795177	4.283936	-1		
2465	480.28050645207406	4.2864633	127		
2466	485.2358158324946	4.2864633	-1		
2467	372.16547692975473	4.287571	-1		
2468	377.1207897748492	4.287571	31		
2469	133.10131624230388	4.2907815	-1		
2470	191.14314230696	4.2992554	-1		
2471	200.16454273759604	4.3027925	655		
2472	315.2682633251817	4.304396	-1		
2473	333.2787500490549	4.304396	-1		
2474	490.1923994300693	4.3082604	-1		
2475	222.14646019715445	4.3118925	-1		
2476	562.2442149279713	4.3131275	-1		
2477	394.2072620294168	4.324296	-1		
2478	504.2804464092933	4.32885	-1		
2479	535.3256401979766	4.3339515	877		
2480	466.2650154851339	4.3404827	127	2480.0	(R)-Linalyl beta-vicianoside
2481	554.2963752304353	4.341025	472		
2482	559.2516298081234	4.341025	649		
2483	249.1099434576816	4.3438725	-1		
2484	272.18580955523555	4.3438725	-1		
2485	664.3543188828057	4.346512	228		
2486	669.3097142346664	4.346512	115		
2487	420.1796998376678	4.3503666	253		
2488	423.18698525488577	4.3503666	253		
2489	786.3295676260241	4.3503666	189		
2490	395.2041750518699	4.3510075	-1		
2491	471.2201909319267	4.35221	723		
2492	475.3058650148437	4.363507	-1		
2493	719.3615770661122	4.363507	-1		
2494	352.1181449781259	4.3678045	123		
2495	468.15024542767713	4.3783154	-1		
2496	666.4212907151733	4.378379	-1		
2497	362.10224265293306	4.3892207	-1		
2498	209.0808726215066	4.3932557	103		
2499	354.1334216252262	4.4006205	111	2499.0	Massbank:PR301814 Protopine
2500	724.3750906600641	4.403683	127		
2501	228.1744108435344	4.404685	-1		
2502	667.2361132674409	4.410392	-1		
2503	326.1385229229106	4.4133034	-1		
2504	356.18531180548337	4.4133034	13	2504.0	Massbank:NA003234 Tetrahydropalmatin|D-Tetrahydropalmatine|(13aR)-2,3,9,10-tetramethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinoline
2505	368.11264261233976	4.4133034	13	2505.0	(+)-Bicuculline CollisionEnergy:102040
2506	436.2109077831817	4.4133034	253		
2507	728.3851634875098	4.4148045	229		
2508	466.2649117046216	4.4174376	127	2508.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol
2509	471.2199444907319	4.419564	723		
2510	786.3326652743702	4.4329286	189		
2511	327.28942579664806	4.4402447	-1		
2512	363.31057381617353	4.4402447	-1		
2513	385.2925426159257	4.4402447	-1		
2514	213.1679274355834	4.4481473	-1		
2515	312.25327048004084	4.4481473	-1		
2516	455.2617305593756	4.450551	-1		
2517	417.15446611368014	4.459979	156		
2518	294.24287287340934	4.462859	-1		
2519	637.2257065460894	4.4646997	-1		
2520	375.3217961103538	4.467651	167		
2521	352.2459648313059	4.468454	-1		
2522	212.16452509253733	4.4742994	84		
2523	172.13322693623456	4.476614	7		
2524	689.3872158848035	4.4775467	-1		
2525	859.3933869006843	4.4920373	115		
2526	854.4380848040871	4.4920764	228		
2527	550.3223540458652	4.4968762	-1		
2528	555.277786306693	4.4968762	649		
2529	528.2654819539126	4.5006156	12		
2530	557.2358842684102	4.507928	488		
2531	418.2071980510362	4.5081563	-1		
2532	228.17467615199823	4.514001	-1		
2533	607.2152227469373	4.519952	-1		
2534	387.1438732866147	4.5200043	156		
2535	234.14642578801823	4.527437	-1		
2536	423.2353248020555	4.5274906	317		
2537	397.2197127850467	4.5298076	-1		
2538	519.2203523715939	4.5337067	-1		
2539	209.08087133702296	4.53815	103		
2540	652.274737212659	4.539338	-1		
2541	863.3095330728845	4.5632925	-1		
2542	287.0550309348847	4.566415	-1		
2543	262.2164908996237	4.566419	-1		
2544	436.1755113424565	4.573844	-1		
2545	637.2256766495219	4.586143	-1		
2546	420.22290199934974	4.5968857	127		
2547	417.1544532753691	4.603774	156		
2548	565.2070296152535	4.608861	156		
2549	833.2990708081803	4.6105156	-1		
2550	275.2005647077372	4.6247096	-1		
2551	637.1555657240773	4.6248403	193		
2552	659.1371039140121	4.6248403	-1		
2553	322.1860408393964	4.633218	-1		
2554	277.1282103447543	4.6335793	-1	2554.0	MassbankEU:SM878101 Triethylcitrate|triethyl 2-hydroxypropane-1,2,3-tricarboxylate
2555	437.2147001109848	4.6407714	-1		
2556	209.08089572617752	4.644914	343		
2557	607.2152097569586	4.6448884	-1		
2558	387.14389442195625	4.6494384	156		
2559	875.3880876762639	4.659598	-1		
2560	543.3141529474	4.6602044	-1		
2561	870.4327618771218	4.6618385	359		
2562	531.3505637081959	4.665082	-1		
2563	425.3053057777445	4.673159	-1		
2564	443.31588741883513	4.673159	309		
2565	952.4578844129652	4.673159	309		
2566	957.412578911105	4.673159	-1		
2567	317.0658601521448	4.673914	456		
2568	643.276763426163	4.6791515	-1		
2569	668.4370292341953	4.681742	81	2569.0	MEGxp0_000325
2570	555.2201345898515	4.6912284	-1		
2571	504.280446058361	4.700905	-1		
2572	872.4278177972095	4.704467	229		
2573	877.3828090646213	4.704467	-1		
2574	368.24085869925335	4.705317	-1		
2575	650.3536907241823	4.7152443	-1		
2576	655.3091113305958	4.7152443	-1		
2577	637.155216010245	4.716406	193		
2578	659.1370828408811	4.716406	-1		
2579	417.1544212637262	4.7172837	156		
2580	565.2071384425789	4.7172837	156		
2581	833.2990920745222	4.720149	-1		
2582	534.2479319689883	4.7215953	-1		
2583	374.2901867031501	4.7309847	-1		
2584	149.13265498395165	4.742343	-1		
2585	275.20071342182456	4.742343	705	2585.0	Spectral Match to 9-OxoOTrE from NIST14
2586	311.2218339915085	4.742343	705	2586.0	(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid
2587	328.2483863625224	4.742343	-1		
2588	351.21430379153435	4.744066	-1		
2589	346.25885704534994	4.7456503	587		
2590	293.2112054117961	4.746154	705	2590.0	(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid
2591	745.3407059241257	4.754514	-1		
2592	436.17551927830215	4.7657175	731		
2593	439.1831182799008	4.7657175	731		
2594	668.437005519266	4.7783113	81	2594.0	MEGxp0_000325
2595	673.3922792310539	4.7795863	-1		
2596	262.2162189109551	4.783478	-1		
2597	425.1780818461512	4.788268	91		
2598	284.09756652175633	4.7904305	18		
2599	420.2232061274824	4.7929177	127		
2600	364.24580001025055	4.797276	-1		
2601	529.3349594759109	4.7977505	-1		
2602	477.2848540263575	4.8130994	-1		
2603	697.340565688843	4.81766	115		
2604	692.3854070819449	4.8177805	228		
2605	886.4277841878564	4.8297825	228		
2606	420.1805906983971	4.832359	253		
2607	456.28046363656085	4.84011	79		
2608	266.17261527002177	4.8446884	-1		
2609	226.1801432513372	4.845115	-1		
2610	246.2427804052447	4.860515	154	2610.0	Tetradecanoic acid
2611	253.10702806133696	4.861895	-1		
2612	587.2829288737319	4.8637977	-1		
2613	332.13559681045274	4.8780675	192	2613.0	SANGUINARINE CollisionEnergy:102040
2614	202.2165845462009	4.8813477	154		
2615	729.367509617111	4.89216	-1		
2616	534.2485841594798	4.913956	253		
2617	507.2568084467007	4.9154096	-1		
2618	336.08669104181365	4.9255233	-1		
2619	420.2229273749049	4.9351773	127		
2620	222.16999658838367	4.9540253	-1		
2621	405.27884033523526	4.9557886	9		
2622	423.289288449758	4.9557886	9		
2623	441.2994619338793	4.9557886	9		
2624	620.379375157001	4.9557886	-1		
2625	638.3900201394712	4.9557886	9		
2626	643.3458885028508	4.9557886	-1		
2627	456.2804572712672	4.9566545	40		
2628	262.2377213302324	4.960684	124		
2629	710.3747939037285	4.9695044	229		
2630	473.2536699657581	4.9787188	-1		
2631	555.2566741307489	4.9787188	-1		
2632	732.311909086797	4.9855075	142		
2633	641.3143387360576	4.99643	-1		
2634	708.3802405079956	5.003484	359		
2635	713.3356055056531	5.003714	691		
2636	453.22701410424986	5.0061083	410		
2637	548.2857179370527	5.0061083	10		
2638	553.2409304007006	5.0061083	-1		
2639	382.0921614502568	5.0091343	-1		
2640	366.2251869140316	5.0169535	-1		
2641	353.23003054984434	5.025842	-1		
2642	295.2268912697254	5.0282784	-1	2642.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
2643	348.2745474798435	5.0300674	587		
2644	351.21429092035976	5.0328283	-1		
2645	376.3058062131482	5.0328283	-1		
2646	550.2437065290079	5.0390363	731		
2647	732.3113242178034	5.073032	142		
2648	226.1801872178579	5.091513	925		
2649	294.2428199170427	5.091513	-1		
2650	389.337395405173	5.091513	-1		
2651	366.2616284736941	5.091902	-1		
2652	212.164535138998	5.0943117	84		
2653	499.16002247379294	5.1000156	-1		
2654	673.2869260878426	5.113275	-1		
2655	740.3085594421007	5.1195235	390		
2656	175.111706897515	5.136239	-1		
2657	221.08087017235712	5.1421676	282		
2658	181.1223113930641	5.147876	-1	2658.0	15356-74-8
2659	171.08026780144746	5.158893	-1	2659.0	Butylidenephthalide CollisionEnergy:102040
2660	437.2691886814167	5.158893	9		
2661	454.2956287342009	5.158893	9		
2662	599.3227422383698	5.158893	9		
2663	616.3501249770244	5.158893	-1		
2664	634.3598063688677	5.158893	9		
2665	637.3675833103408	5.158893	-1		
2666	639.3139836132289	5.168962	-1		
2667	724.3751585372381	5.181585	228		
2668	729.3302370789332	5.181585	691		
2669	207.0652552175907	5.192809	-1		
2670	420.1805468505463	5.193204	253		
2671	438.1904231413784	5.193204	-1		
2672	690.3697337058212	5.1933155	228		
2673	695.325002980163	5.1936746	-1		
2674	481.3314780230125	5.1960435	160		
2675	499.3418567542252	5.1960435	-1		
2676	469.33145159541465	5.196404	160		
2677	354.13370708700654	5.1978235	-1		
2678	598.3385128433549	5.217053	67		
2679	325.2162562687889	5.2247453	46		
2680	436.1749941105022	5.2279916	-1		
2681	622.3954366899079	5.229295	46		
2682	627.3507485863927	5.229295	-1		
2683	740.3078827372628	5.238289	390		
2684	996.4570570742328	5.24862	189		
2685	166.1224434798758	5.252868	-1		
2686	838.4430795836818	5.2593794	-1		
2687	366.26154260917656	5.26336	476		
2688	291.1954828717185	5.2706656	663		
2689	273.18492962435283	5.271456	-1		
2690	198.1852905893957	5.3088636	-1		
2691	423.2353307519049	5.3118	-1		
2692	517.2799636252091	5.314804	-1		
2693	651.2850321615338	5.326678	378		
2694	634.3586437895756	5.3541503	494		
2695	659.2829533713274	5.3634987	-1		
2696	796.375029244032	5.3703556	-1		
2697	711.3193469011092	5.3815427	-1		
2698	708.308167024102	5.3824887	-1		
2699	706.3642841465272	5.383913	-1		
2700	469.33149840785177	5.3873672	160		
2701	436.1753772445911	5.404859	-1		
2702	667.3301188988893	5.410058	-1		
2703	223.1328608002609	5.417652	-1		
2704	151.1482277693535	5.4203176	242		
2705	203.1795002305423	5.4203176	15	2705.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2706	231.0499698203816	5.4203176	-1		
2707	249.0605311761671	5.4203176	-1		
2708	290.08701507974274	5.4203176	-1		
2709	504.28061577705256	5.4203176	-1		
2710	509.2361394370175	5.4203176	91		
2711	854.4380020889631	5.424041	-1		
2712	227.16417825691897	5.4515357	925		
2713	275.20058996230966	5.4515357	-1	2713.0	Spectral Match to 9-OxoOTrE from NIST14
2714	293.2111504575866	5.4515357	-1		
2715	307.22674389895576	5.4515357	-1		
2716	360.27447858491973	5.4515357	-1		
2717	388.30575919130007	5.4515357	-1		
2718	365.2299505214847	5.45302	-1		
2719	436.17551655836655	5.4727626	107		
2720	225.11219348274943	5.4825463	343		
2721	291.1954534353568	5.4894943	663		
2722	535.2879934118477	5.4906287	-1		
2723	415.3206858085092	5.4966207	105		
2724	201.1485537431743	5.5065866	-1		
2725	225.14852136589195	5.5269494	-1		
2726	500.32194573018273	5.5307417	-1		
2727	626.3690179855582	5.5415773	67		
2728	439.3208359843261	5.541719	-1		
2729	474.3062718352494	5.5459642	-1		
2730	429.2484394661615	5.5465465	19		
2731	451.2303218935039	5.546811	-1		
2732	338.1022717262328	5.5640078	-1		
2733	582.7531456142099	5.5697846	-1		
2734	1142.5172601350616	5.5697846	189		
2735	391.13872586155713	5.5799103	-1		
2736	413.1207498660245	5.5799103	-1		
2737	294.24285029024395	5.5812955	68		
2738	334.2352920488518	5.582205	-1		
2739	357.3111717428938	5.5844765	597		
2740	740.3093052831587	5.617011	737		
2741	568.3271903262614	5.645118	67		
2742	304.175464059859	5.6611977	-1		
2743	348.2016225718115	5.6637974	-1		
2744	411.27173952149496	5.6730447	-1		
2745	334.2352822023817	5.688277	-1		
2746	611.2252616243272	5.694599	-1		
2747	453.2275100476904	5.703593	410		
2748	595.2516170169598	5.703593	316		
2749	618.3274763664232	5.703593	10		
2750	377.12319142532215	5.7054825	34		
2751	681.3456823423137	5.710702	115		
2752	676.3904499941569	5.7135496	228		
2753	675.266559298284	5.7264752	-1		
2754	227.1641141112356	5.737696	925		
2755	367.2454309124211	5.737696	208		
2756	212.16452571182472	5.743931	84		
2757	568.3272853379	5.75283	67		
2758	250.10754530507865	5.7544193	-1		
2759	191.0704438957169	5.7588468	-1		
2760	209.0809881582364	5.7588468	343		
2761	210.08414727196265	5.7588468	343		
2762	313.1283005578893	5.7709255	-1		
2763	177.0546864310383	5.7738843	567		
2764	223.0964931031036	5.77495	-1		
2765	230.24788446238503	5.7770963	154		
2766	357.3111361616206	5.789848	351		
2767	334.235280785246	5.790789	-1		
2768	203.17950603554075	5.8064814	15	2768.0	Spectral Match to Bolasterone from NIST14
2769	290.26897843615376	5.8227463	124		
2770	343.2955431625249	5.8301897	262	2770.0	Massbank: Lauramidopropyl betaine|3-(Dodecanoylamino)propyl(carboxymethyl)dimethylammonium|carboxymethyl-[3-(dodecanoylamino)propyl]-dimethylazanium
2771	964.4688331774868	5.830631	17		
2772	693.3447610098114	5.8398294	115		
2773	688.390406743623	5.8430586	-1		
2774	381.06052934335065	5.8469934	-1		
2775	356.2795028669397	5.857844	-1		
2776	651.2855603997394	5.860197	-1		
